Y,A,L,W,S
,,0,-0.28732025608005,0
,,0,0.853431567707645,0
,,0,-0.041136296549785144,0
,,1,0.2705736707633232,0
,,0,-0.30862295671642404,0
,,0,0.28433966476281,0
,,1,-0.415933746719344,0
,,0,-0.05310075898527999,0
,,1,0.6072823351665347,0
,,1,-0.41850630309300385,0
,,0,0.9679896228539278,0
,,0,0.443704966795047,0
,,1,0.571322290034208,0
,,0,-0.5117223154286087,0
,,0,-0.4035155359376669,0
,,0,0.10010691678315822,0
,,0,-0.39410341920563446,0
,,0,0.13015092608492534,0
,,0,0.4883499774813661,0
,,0,0.15436421466797826,0
,,0,0.13213013331000997,0
,,1,1.4276393434643737,0
,,1,-0.503035690943443,0
,,1,-1.1826578008532485,0
,,1,0.6284958127527339,0
,,0,1.4324685114696636,0
,,1,-1.034268043100223,0
,,0,-1.694317656291569,0
,,0,0.19128157628274842,0
,,0,-0.5386901242523285,0
,,1,-1.1140024648061733,0
,,0,-0.961656417915627,0
,,0,-0.6744038118226902,0
,,1,-1.6742107495978253,0
,,0,-0.7700113707667641,0
,,0,0.6870689068864785,0
,,0,-0.23990643450818835,0
,,0,0.8170857311798329,0
,,0,0.8703646328949319,0
,,0,1.9384014439231236,0
,,0,0.9381065569821986,0
,,1,-0.8904601945284158,0
,,1,-1.1884505524680422,0
,,0,-0.34332566678869747,0
,,1,0.05133935395131993,0
,,0,0.34810067455674,0
,,0,-1.1043626715733048,0
,,1,-0.2705080718290442,0
,,0,0.5725185148796716,0
,,0,0.8224698949651095,0
,,1,-0.8185298908504502,0
,,1,0.06835876659968164,0
,,0,1.1770992518962178,0
,,0,-0.3252086095102836,0
,,0,-0.19561970383393704,0
,,1,-0.766707408895639,0
,,1,-0.9231861294620398,0
,,0,0.5084118137955042,0
,,1,-1.0232097408684127,0
,,0,0.44641335614083805,0
,,0,-0.027176433730339872,0
,,0,0.7364347586965695,0
,,0,0.15109627037307533,0
,,0,-2.15269620903293,0
,,1,-1.3338182781958976,0
,,0,-0.5189429580861205,0
,,0,-0.211297651470287,0
,,0,0.8569966769761984,0
,,0,0.3001961292714344,0
,,1,0.2298317377072269,0
,,0,0.299026965997888,0
,,0,0.43119177572121836,0
,,1,-0.48699405224689485,0
,,1,-0.9933286958291844,0
,,1,-0.26206015421044815,0
,,1,0.20284323526402856,0
,,1,-0.31947494507353785,0
,,1,0.4533900519888158,0
,,1,1.2544104400828573,0
,,0,-0.6945323168595517,0
,,1,0.3525774245909861,0
,,0,-0.3558028297318665,0
,,1,-1.6038849357489247,0
,,0,-0.4700294997257628,0
,,0,-0.4490231220111354,0
,,1,-1.1832783665298374,0
,,0,-0.18320434555737344,0
,,1,-0.4744520932254431,0
,,1,-0.6961639328269433,0
,,0,-1.1707327583154135,0
,,1,0.05101364820962348,0
,,0,-0.21538579868516028,0
,,0,0.6303064777586769,0
,,1,-1.8882210280034775,0
,,1,-0.47778432613583843,0
,,0,-1.3401142640351398,0
,,0,0.8104795629327937,0
,,1,1.6143332259072243,0
,,0,0.7371673963641043,0
,,0,0.7595746172530321,0
,,0,-0.747507671662212,0
,,0,-0.12108465141005355,0
,,0,1.009230315998426,0
,,0,0.6826235277887682,0
,,0,0.8693682331998185,0
,,0,-0.18332876631805772,0
,,0,0.09472808308672054,0
,,0,-0.2413488504214504,0
,,0,-0.178984511383227,0
,,1,-0.7955786139425786,0
,,1,0.5571684563025786,0
,,1,-1.0901202091528455,0
,,0,0.09583361340250304,0
,,1,-0.6429335994106056,0
,,0,-1.2196771497330599,0
,,1,-0.6736319385884989,0
,,0,0.17636896026301582,0
,,1,-0.14503652712683152,0
,,0,-0.6625488028413777,0
,,0,0.253569665572438,0
,,0,0.6997358639040063,0
,,1,0.2867351088789934,0
,,0,-0.1582806279525678,0
,,0,1.0481691561956363,0
,,1,1.3561807490331834,0
,,1,-0.49216485765521295,0
,,0,-1.4557743731314536,0
,,1,0.8571231891958151,0
,,0,-1.4324079583810245,0
,,1,-0.2312765984798709,0
,,0,-0.5610419100968154,0
,,1,-1.58742710351248,0
,,0,1.1301234713122132,0
,,0,-0.004456683478121772,0
,,1,-0.5218355509929448,0
,,1,-1.0393947162982051,0
,,1,0.1677395686938693,0
,,1,-0.8698763489244551,0
,,1,0.5357635029850957,0
,,0,1.0113600216811007,0
,,0,-1.0455045800486202,0
,,0,-0.7868169586745014,0
,,1,0.36694340124587166,0
,,0,0.7276585653655183,0
,,0,-0.038999972000437644,0
,,0,1.0185706163020467,0
,,1,-0.07328876288048723,0
,,0,-0.8883726473782011,0
,,0,-0.40100421894991867,0
,,0,0.07289598866263981,0
,,0,-1.6440350222318592,0
,,0,0.46826825689528406,0
,,1,0.35761653525030385,0
,,0,-0.04031012640276142,0
,,0,0.7650003410560767,0
,,1,0.9360487415545613,0
,,1,-0.5150897510691191,0
,,1,1.286946311566493,0
,,0,-1.16277928050508,0
,,1,0.9134820796045694,0
,,0,0.11848268537549798,0
,,0,-0.10580015965298888,0
,,0,-0.4528933659891052,0
,,0,0.1707612683438718,0
,,0,-1.2927030753733548,0
,,0,0.012830783629815712,0
,,0,-0.584590457937521,0
,,0,-1.3978151349529622,0
,,0,-0.5859096897367164,0
,,1,0.10542170564101279,0
,,0,-0.21601959135440524,0
,,0,0.7259518216675755,0
,,0,0.6846191198325748,0
,,1,0.7944662525784025,0
,,1,1.830062839600361,0
,,0,-0.7640533451267314,0
,,1,-0.1282913989385672,0
,,1,0.46790521758718356,0
,,0,-0.1253258345602739,0
,,0,0.610004031823846,0
,,1,-0.5703824779951115,0
,,0,0.5244975143815842,0
,,1,1.0748687468862832,0
,,0,0.016083686583770566,0
,,0,0.11343425137940022,0
,,0,-0.9161348266245141,0
,,1,0.36701237612226667,0
,,0,0.21327083370706373,0
,,0,0.6743657365376082,0
,,1,0.9657986013655293,0
,,0,0.09521431457721403,0
,,0,0.9969985202035311,0
,,1,0.7955443075546741,0
,,1,1.4989139504937479,0
,,1,0.7631145640509609,0
,,0,0.40787496146415353,0
,,1,-1.1989956554997343,0
,,0,0.8560251717352899,0
,,0,0.8967100814215373,0
,,1,0.7344536028118757,0
,,1,-0.509464038270531,0
,,1,2.117913310447478,0
,,0,0.29795866746190797,0
,,0,1.1461450182577824,0
,,0,-0.0020691614415943305,0
,,1,0.9416492210694064,0
,,1,-2.0591119217892815,0
,,0,0.39218927049938046,0
,,0,-1.1168524345079516,0
,,1,1.0278299455470101,0
,,0,0.3204750899263279,0
,,0,-1.0862338394183086,0
,,0,-1.0291863872639255,0
,,0,-1.9127619583844424,0
,,0,-0.5179911404644894,0
,,1,0.44479354897564266,0
,,1,0.4739130109810909,0
,,0,0.9485024451942746,0
,,0,-1.364125839117126,0
,,0,0.8393158999426918,0
,,0,0.06396535125370251,0
,,0,-0.23451712588456694,0
,,0,0.27985571560234485,0
,,0,0.5301180293350342,0
,,0,0.6280039522154773,0
,,1,-0.42796103747920783,0
,,1,-0.1447165677372203,0
,,0,1.2269514126531427,0
,,0,-0.7813903275119013,0
,,1,-0.8391224900687018,0
,,0,-1.0322413616063146,0
,,1,-0.17698572850032204,0
,,0,0.04946305835411112,0
,,0,0.7886720883828319,0
,,1,-0.07354839771699745,0
,,1,-0.7540911802186644,0
,,1,0.9580102883907977,0
,,0,-0.8310120635858321,0
,,0,1.2396248428971144,0
,,0,0.41409100949161737,0
,,1,-0.6088666510763902,0
,,0,0.40448225708188545,0
,,0,0.15887288711895434,0
,,0,-0.7902398375301126,0
,,0,-1.6853267994533747,0
,,1,0.6439300005997787,0
,,0,0.16793692382263473,0
,,1,-0.8349922101731547,0
,,0,1.2633741858237644,0
,,0,-1.2633665097587228,0
,,0,-0.8265264902905545,0
,,1,0.7601502600163718,0
,,0,-0.3524093643221481,0
,,0,-0.15943097791752026,0
,,0,2.1095792448694124,0
,,1,1.0569680018083847,0
,,0,-0.4501653975045262,0
,,1,-0.5042140976452176,0
,,0,0.9377395405973536,0
,,1,0.2913719971889475,0
,,0,-0.9700930075431498,0
,,0,-1.208380044975961,0
,,0,-0.23558090841914683,0
,,1,-1.4609804147626555,0
,,0,-1.4359905293588615,0
,,0,-0.2525079166353464,0
,,1,-0.3238386517955087,0
,,1,0.3266220521905545,0
,,0,-0.48703657377168225,0
,,1,-1.5401844686042498,0
,,0,1.8116332687537702,0
,,0,-1.0498235033888312,0
,,0,0.9704128129757813,0
,,0,-0.47729054243340524,0
,,0,-0.09370618466122163,0
,,0,0.3750650818709935,0
,,1,-0.06799087795421431,0
,,0,1.6604778172803754,0
,,1,-0.544724465095069,0
,,0,-1.257049423421085,0
,,1,0.8552550838183481,0
,,0,-0.7566329037953576,0
,,0,-0.4651983183388006,0
,,0,0.915785526874606,0
,,1,-0.3264514269192774,0
,,0,-0.77880303875277,0
,,1,0.633541890208122,0
,,0,-0.2780118055392269,0
,,1,0.11646484463699773,0
,,0,1.4716255251912267,0
,,0,0.6798479397537743,0
,,1,0.10962014819792465,0
,,1,1.1649370613497887,0
,,1,0.10229136899122795,0
,,0,0.0890972814901154,0
,,1,-0.531991285491667,0
,,0,1.1777724411801598,0
,,1,-1.8002522910168635,0
,,1,-0.733439286902035,0
,,0,0.21636821349977065,0
,,0,0.5455046802652326,0
,,1,0.7178529041552542,0
,,0,-1.1796479510961932,0
,,1,1.232778140453531,0
,,1,0.5650663237747271,0
,,0,0.07950393565010902,0
,,0,0.2453964366761102,0
,,0,-0.49546211389552197,0
,,0,-0.395297760319003,0
,,0,-1.7112519533939239,0
,,0,-0.6092641921642534,0
,,0,0.1040039698281407,0
,,0,-0.559900977486945,0
,,1,-0.3101594979541343,0
,,0,-0.763012782509529,0
,,0,0.4187172419437233,0
,,0,-1.5493022430769225,0
,,1,1.579793138625492,0
,,1,1.4333846458492725,0
,,0,0.45554918696213736,0
,,0,0.17653686524017664,0
,,0,-0.1673918853266526,0
,,0,-1.3867143566741118,0
,,0,1.4981178120861476,0
,,1,0.2973099610118266,0
,,0,1.8417130275779758,0
,,0,1.137631900801038,0
,,1,-1.0790223314095773,0
,,0,-1.0648707628663532,0
,,1,1.0568811555898063,0
,,1,-0.4681019813678691,0
,,0,-0.07940124961418146,0
,,0,1.6292451891169655,0
,,1,-1.106076552529746,0
,,0,-0.654425586197611,0
,,0,0.12550788432865603,0
,,0,-1.8526563384154418,0
,,1,-0.09645381952192232,0
,,1,0.9847014300579107,0
,,1,-1.608857575141856,0
,,0,1.377810705326847,0
,,1,-1.0324006725979809,0
,,0,0.37283908189263326,0
,,0,-0.4736532358893215,0
,,1,-0.4362914144472827,0
,,1,0.2993045524206789,0
,,0,0.13797097947909026,0
,,1,1.3665097126045962,0
,,1,-0.23288522080109628,0
,,0,0.7155555222111046,0
,,1,-1.4970513573718662,0
,,0,0.27666785663601967,0
,,0,2.4823696456583972,0
,,0,-0.01613796133045612,0
,,0,-0.05287141575778624,0
,,0,1.669965422129481,0
,,0,-0.05818968836197617,0
,,0,-0.5992372337393964,0
,,0,0.3274830918838566,0
,,0,0.2817481636477665,0
,,0,-0.30976696307622525,0
,,0,0.7601861984881565,0
,,1,-0.1409895906091933,0
,,1,0.5180130096316926,0
,,0,-0.3113879238843774,0
,,0,0.4122414087494903,0
,,1,0.08141096275355576,0
,,0,0.5434037726893006,0
,,0,1.2369830311496064,0
,,0,-0.6569136908503441,0
,,0,-0.0193190587286818,0
,,0,0.6288965840064048,0
,,0,-0.7696324748755387,0
,,0,0.14622910872159306,0
,,1,0.24632480916413327,0
,,0,0.8163303907900042,0
,,1,-1.420957229098617,0
,,1,1.3575973836043447,0
,,0,-0.698915098372634,0
,,1,0.8313130588367923,0
,,0,1.6003299845902104,0
,,1,0.8238524826002083,0
,,0,-0.32485616682272567,0
,,1,-0.22915532481421025,0
,,0,-0.30501513803874947,0
,,0,0.18837693901737673,0
,,0,0.12088172128588044,0
,,1,1.2117409516368463,0
,,1,0.12924976731220536,0
,,0,-0.6426280117827636,0
,,0,-0.1288725689840356,0
,,0,-0.057524954693587024,0
,,0,-0.4270255534338712,0
,,1,-1.2344020685234947,0
,,0,-0.6768856966442757,0
,,1,-0.35205244024482285,0
,,0,-0.7748058282292817,0
,,0,0.8275445367862042,0
,,1,-1.0434849462319422,0
,,1,0.8912257812160128,0
,,0,-0.48573668124636543,0
,,1,0.4520486470190482,0
,,0,0.07819974652225971,0
,,1,1.7153696198039674,0
,,1,-0.541199596284672,0
,,0,-0.5412374685872523,0
,,1,0.5916187978451269,0
,,1,2.265692983550312,0
,,0,-1.2422260163811243,0
,,1,-1.1979456568042517,0
,,0,0.7681581518169169,0
,,1,-0.5560744920764603,0
,,0,-0.28381216900629047,0
,,0,0.43990962863211125,0
,,0,0.14194297836968062,0
,,1,-0.5602159516167757,0
,,1,0.3837231325076171,0
,,1,-0.08249555775819123,0
,,0,0.9139671274684151,0
,,0,-0.9191158705751902,0
,,0,0.13431293922769405,0
,,1,-0.3060999084284707,0
,,1,0.9419171686130633,0
,,1,0.0582906308758773,0
,,1,-0.6747963694086951,0
,,0,-0.27522340508805115,0
,,0,-1.0064055747411567,0
,,1,0.1292884873401509,0
,,1,-0.3035294861557394,0
,,0,0.5159985017060369,0
,,0,0.6700810623826553,0
,,1,0.6523253589604925,0
,,1,1.3378651646136912,0
,,0,0.5665806675677192,0
,,0,0.33658447263465624,0
,,0,0.8146849912478781,0
,,1,-0.3313840569183962,0
,,1,-1.008748133014419,0
,,0,0.12226468709303887,0
,,1,0.7034052048966704,0
,,0,0.9501997104884146,0
,,1,0.8435206999316397,0
,,1,0.09510529264587841,0
,,0,-1.1299543162354062,0
,,1,0.23670940568206866,0
,,1,0.646947241052666,0
,,1,-0.35535452126736355,0
,,1,0.9298089394633989,0
,,1,-0.7188536182809109,0
,,1,-0.3284090720889069,0
,,0,0.9969908719869772,0
,,1,-1.0476221329317148,0
,,1,0.3721891625451492,0
,,0,-0.607216570553261,0
,,1,0.8858853452235401,0
,,0,-0.2916687474150664,0
,,1,-1.610618944635679,0
,,0,-0.2524766844050261,0
,,1,0.49442729224630405,0
,,0,-0.04912706407683865,0
,,0,-0.3443070519146251,0
,,0,1.0739372619529148,0
,,0,0.4427140762341392,0
,,1,0.3829526129747034,0
,,0,-0.08315649710375782,0
,,1,0.7239478577497498,0
,,0,1.454415601243089,0
,,1,-1.1915769901102917,0
,,1,-1.5526985106745483,0
,,0,0.5838380615429092,0
,,1,-1.9181036331441903,0
,,0,-0.3453692968023438,0
,,1,0.1632935147765264,0
,,1,-0.9725490869804304,0
,,1,1.282825797282213,0
,,1,0.49201975677240145,0
,,0,0.8064457797091433,0
,,0,-0.28330715685117164,0
,,1,0.04359300331385531,0
,,0,-0.06010772505587083,0
,,0,0.40604482758687965,0
,,0,0.5959988488637306,0
,,1,-0.8005146591191156,0
,,0,-0.7059326074643278,0
,,0,-0.7694063370375315,0
,,0,0.5449014172415138,0
,,1,0.10144995939906111,0
,,1,-1.283340627773075,0
,,0,0.08146286895141051,0
,,0,-0.2665357761554493,0
,,0,-0.7937576305421243,0
,,0,-0.4810431739211992,0
,,1,0.4738469292348833,0
,,0,-1.5452594553245758,0
,,0,0.461005080198164,0
,,0,0.023903361279142495,0
,,0,1.1811089582566017,0
,,0,-0.8728812206546963,0
,,1,-1.024868810364843,0
,,1,0.23879991165467693,0
,,0,2.1487273477789133,0
,,0,-0.5953250619151608,0
,,0,-0.29572394342931,0
,,0,-0.47529034129607595,0
,,0,0.31379984567872177,0
,,0,-0.7603122765916377,0
,,0,-0.8114106166865545,0
,,0,0.6401203778990332,0
,,0,0.5496999414330342,0
,,0,1.754079740637214,0
,,0,0.1494674939252053,0
,,1,0.5366264349599681,0
,,0,-0.45544801393848655,0
,,1,0.02354479526650684,0
,,0,1.2846737067929077,0
,,0,-0.3838201963804809,0
,,0,1.9551161603472964,0
,,1,0.34123130093389775,0
,,1,-0.11328996783467464,0
,,1,0.903761289552609,0
,,0,1.0797652033748173,0
,,0,0.5301583064754744,0
,,0,1.444580727356445,0
,,1,0.33187324501319204,0
,,0,-1.1321491192615378,0
,,1,-0.2875955243822313,0
,,1,0.38263694044838553,0
,,0,-1.022844126368966,0
,,0,1.9483111743982782,0
,,0,0.37301375654630853,0
,,1,0.11403550065223936,0
,,1,-0.12950504681579722,0
,,0,0.15287214856759965,0
,,1,-0.3356772831823296,0
,,1,-1.2387730521828024,0
,,1,0.11476041049446813,0
,,1,-0.536108669519057,0
,,1,0.12845458231712661,0
,,0,0.21619044509276863,0
,,1,-0.015006342498140238,0
,,0,0.9156456180607053,0
,,0,-1.0023305568674927,0
,,1,-0.7213779668640425,0
,,0,0.9846040425458815,0
,,1,0.6098228884184849,0
,,0,-0.23557150850413877,0
,,1,0.0655606718703844,0
,,1,1.621971399579794,0
,,0,0.2271675754963093,0
,,1,-0.5024402148706165,0
,,0,-0.6947920267506341,0
,,0,-0.9821182128199347,0
,,1,-0.9610401822919575,0
,,1,-0.9210092299695238,0
,,0,-1.127535072524504,0
,,0,-0.17133965857751038,0
,,1,1.4820730930390995,0
,,1,0.17379911970523157,0
,,0,-0.32955958566655297,0
,,0,0.6855425545810269,0
,,1,0.6142719159036011,0
,,1,0.05396865920442939,0
,,0,0.17751182929224069,0
,,1,1.1953049345442426,0
,,0,1.5568428254688682,0
,,1,-0.6429512395544131,0
,,0,-0.4756040986886081,0
,,1,0.7203196683582754,0
,,0,-0.7975330306124406,0
,,0,0.8335461513398462,0
,,0,-1.0092007194182036,0
,,1,-1.3949211758554407,0
,,1,-0.1638939645882868,0
,,1,0.5333559301846837,0
,,0,-0.10541034507348036,0
,,0,0.7641749528706514,0
,,0,1.406848857710507,0
,,1,-2.120581342025738,0
,,1,-0.9013148881474498,0
,,1,1.0533491689179217,0
,,1,0.26424214248772315,0
,,0,0.7230014088018452,0
,,0,-0.2551169625044359,0
,,1,0.5277231185353871,0
,,0,0.8567900282112497,0
,,0,-1.9943607474836307,0
,,0,0.41234147217454015,0
,,1,0.7279754330226239,0
,,0,-0.04467012463968463,0
,,1,-1.534295085857936,0
,,0,1.2006819278805536,0
,,1,0.5339469826515656,0
,,1,-0.48906440607702806,0
,,1,-1.038301741026856,0
,,1,-0.6622167290344673,0
,,1,-0.41441036124164327,0
,,0,-0.30729998643977496,0
,,0,1.007213344345717,0
,,0,0.724545483995416,0
,,0,0.8788480318367952,0
,,0,1.5124164198408605,0
,,0,-1.121278002194958,0
,,0,-0.4124577735346399,0
,,0,1.4459552666104956,0
,,1,-0.18425377427010653,0
,,1,0.9725946499812513,0
,,0,0.7712462160996764,0
,,1,-1.0782534493823241,0
,,1,0.503093280364633,0
,,0,-0.3819565216219662,0
,,0,-0.29635577339244407,0
,,1,-1.078040595616286,0
,,0,0.35984035191245606,0
,,1,-1.4731551259559794,0
,,1,-1.0602654643618727,0
,,1,-0.8744921311326134,0
,,1,0.40870857727921883,0
,,0,0.34458907321880916,0
,,0,0.9364297085013464,0
,,1,-0.7684285199480917,0
,,1,0.39767718862236395,0
,,1,0.6301596549268316,0
,,1,-0.29553048542639127,0
,,0,-0.17078034873691947,0
,,0,0.5796383175691862,0
,,0,-0.8737062468040798,0
,,0,-1.9393465352780543,0
,,0,-0.628687130124918,0
,,1,0.26373323957128986,0
,,0,0.722310761759029,0
,,1,1.009797877601997,0
,,1,-0.3657262274545351,0
,,0,0.938783033640526,0
,,0,-0.06247919029825982,0
,,1,-1.6693877334796967,0
,,0,1.1065574040081687,0
,,0,-0.3768124391299188,0
,,0,-0.7215342964492008,0
,,1,0.6635578623944168,0
,,0,1.139527135770928,0
,,0,-1.055676881816878,0
,,1,-0.6988275599513638,0
,,0,-1.2913510700866841,0
,,1,-1.0816261899440487,0
,,1,0.06542050109379252,0
,,1,-1.4491144705509653,0
,,1,-0.3655883471440627,0
,,0,1.2329180200647183,0
,,0,-0.8818107079699526,0
,,0,-0.9119865893993953,0
,,0,0.4639338125849994,0
,,0,-0.030262867917537604,0
,,1,-0.11028878472845907,0
,,0,0.3788302799032486,0
,,1,-0.6379391733852305,0
,,0,-2.6221007916255936,0
,,1,-1.3348672802919421,0
,,0,-0.45479350965061294,0
,,0,0.13914943878543676,0
,,1,-1.5691936906242612,0
,,1,-1.0759517236605287,0
,,0,-1.1130272982549267,0
,,1,0.14682827615742722,0
,,1,0.1430016855697993,0
,,0,0.9882025334949947,0
,,0,-0.5017332193998408,0
,,1,-0.20387685053879256,0
,,0,0.8642744772873401,0
,,0,-0.6361980082658607,0
,,0,-0.13625264853849506,0
,,0,-0.6018072678378197,0
,,1,-0.2332535163170157,0
,,0,0.65471383374218,0
,,1,0.7718662990740185,0
,,0,-1.1243821072565534,0
,,1,0.15419485075232842,0
,,0,0.994678527879484,0
,,0,-0.17634868112289548,0
,,0,0.4984193270902728,0
,,1,-0.4640134261628634,0
,,0,-0.9381844769684498,0
,,1,-0.39450699671231826,0
,,1,0.647433853383863,0
,,0,0.2878883847241608,0
,,1,1.0673912014856632,0
,,1,-0.28383916436350587,0
,,0,0.0054843756087425526,0
,,0,0.9951793861603687,0
,,1,-0.27890461413941325,0
,,1,-0.28007821798105526,0
,,0,-0.008314029994683106,0
,,0,-0.5362586083255295,0
,,0,-1.5590225347137552,0
,,0,1.0964743024871453,0
,,0,-1.6304860567296313,0
,,0,0.08289959585076219,0
,,1,-0.48175399037179784,0
,,0,1.021300263606009,0
,,1,0.41570228845985446,0
,,0,0.7398191167882736,0
,,0,-1.0956716215720024,0
,,1,0.868067749284969,0
,,0,-0.16682974397240075,0
,,0,-0.83459542444654,0
,,1,-0.3692877932855012,0
,,1,-1.495745159096836,0
,,0,1.5810853841916996,0
,,1,0.011284174304979267,0
,,0,1.116779893625513,0
,,0,0.44581303639943787,0
,,0,0.008852442402303312,0
,,1,-0.4408542707344608,0
,,0,-0.48811479693602067,0
,,1,0.7740129254333991,0
,,0,-0.4255413329391707,0
,,0,-0.7458784814784943,0
,,0,-1.806008932594647,0
,,1,-0.37149890164725324,0
,,0,1.2243755367568914,0
,,0,-0.5964979669659506,0
,,0,-1.1953381865241373,0
,,0,-0.20197617907291737,0
,,1,1.472621222193928,0
,,0,-0.15195895264446654,0
,,1,0.0779564044895359,0
,,0,-1.3562475400755012,0
,,0,-0.417975343739686,0
,,1,1.115932632688003,0
,,0,0.9392012546093244,0
,,0,-0.3219372515858879,0
,,1,0.6217395431983946,0
,,1,1.0515178801146177,0
,,0,0.5017875694529894,0
,,0,-0.9193722459811344,0
,,1,-1.2735663413624703,0
,,0,-0.1620998692109019,0
,,0,1.4682678300154866,0
,,0,1.0746815036719959,0
,,0,-1.7124454778042852,0
,,0,0.9376250623791728,0
,,1,-1.4181094574129878,0
,,1,-0.7872452441554816,0
,,0,1.0804397303207574,0
,,1,0.8644471243857693,0
,,0,1.4134859973420426,0
,,0,0.6251841825495077,0
,,1,-1.3315904706297066,0
,,1,-2.1993847179775297,0
,,1,-0.39984924189407095,0
,,0,1.3911102073549038,0
,,1,1.8468073490483703,0
,,0,-2.2671844806565,0
,,0,2.1534637326466215,0
,,0,-0.11236133816707901,0
,,0,0.703192333657617,0
,,0,-0.08500799530618015,0
,,0,-1.4878159604199421,0
,,0,-1.1310640558929224,0
,,1,-1.271917133609916,0
,,1,0.6125887801807403,0
,,1,-0.06005203343269005,0
,,0,-0.031759363517832685,0
,,0,0.45137276319932007,0
,,1,0.7313026320971181,0
,,1,1.4463022393911587,0
,,0,-1.024248092090922,0
,,1,-0.4264560545472171,0
,,0,-0.9092748096385473,0
,,0,-1.0005185959144716,0
,,0,0.8933000421331727,0
,,0,-1.1182233110518305,0
,,1,0.21084077284992161,0
,,1,-0.3547384627147064,0
,,0,-0.7593117563363275,0
,,1,0.5866673531712574,0
,,1,0.6201142803443683,0
,,0,-0.4472100401540746,0
,,0,0.8059405180830218,0
,,1,0.02943017092610285,0
,,0,-0.7633025360296704,0
,,0,-0.552222317820359,0
,,1,-0.8862055887033792,0
,,0,-0.7347777629485621,0
,,1,-0.35590135753992946,0
,,0,1.5433872040541972,0
,,1,0.20463900060211457,0
,,1,0.9778762378238003,0
,,1,0.7305266418222309,0
,,1,0.6713173767472577,0
,,1,0.2188519664196098,0
,,1,-0.23581013782129495,0
,,1,1.6367443092087748,0
,,0,-1.7999422497270199,0
,,0,-0.34668859977834715,0
,,0,0.29473723504208643,0
,,0,-1.0383662632426143,0
,,1,1.609117641432359,0
,,0,-1.372117225246638,0
,,0,-0.44088728966243684,0
,,0,1.4413662527853275,0
,,0,-0.6161320341041884,0
,,1,-0.38427911261351777,0
,,0,-0.9129224481707063,0
,,0,0.2662688680362075,0
,,1,-0.7746217621156237,0
,,0,1.266177432643877,0
,,0,0.07309018728500705,0
,,0,0.4450847583983225,0
,,1,1.3827818741157294,0
,,0,0.3724715670279427,0
,,0,-0.4216954494388746,0
,,0,-0.2186520340000965,0
,,1,-0.5111365041358156,0
,,0,0.8077353878135707,0
,,1,0.8939939342125874,0
,,1,1.36204232493674,0
,,0,0.2957479795764016,0
,,0,0.47076791654734473,0
,,0,-0.295193030610793,0
,,1,0.1523349149341222,0
,,0,1.3932290761504178,0
,,0,0.03343672758787447,0
,,0,0.1433005087465744,0
,,1,-0.9258180034949793,0
,,1,0.18866791423428333,0
,,0,0.3309398303221432,0
,,1,0.6221141101566662,0
,,1,-0.39246162196966927,0
,,0,1.4845400302269762,0
,,0,0.8102124856387415,0
,,0,-1.7603278872763883,0
,,0,-0.5983871320393154,0
,,0,0.14572374251028208,0
,,0,0.6778669730576163,0
,,0,0.2983966724285907,0
,,1,0.7755395247095269,0
,,0,-0.32815527218636836,0
,,1,0.8658974948739737,0
,,1,0.48010442525330316,0
,,0,0.599245186739885,0
,,0,0.5886748675568141,0
,,0,2.0768383972392903,0
,,0,0.21275502748067776,0
,,0,0.24892660608629547,0
,,1,-0.6083003104355624,0
,,0,-0.9167073687315116,0
,,1,0.7915616861975487,0
,,1,1.992218695117421,0
,,0,0.12883220943166596,0
,,0,-0.952581587282393,0
,,0,-0.49655948714660325,0
,,1,0.6956804774878234,0
,,1,0.891100301542454,0
,,0,-2.2242360393805596,0
,,0,0.5005118578431716,0
,,0,1.4547132514851175,0
,,0,1.3224312218231358,0
,,1,-0.5180874956556715,0
,,0,0.39220970205424155,0
,,0,-1.2728903707156993,0
,,1,0.3377309925541211,0
,,0,-0.6274940238283326,0
,,0,-0.19190277205714049,0
,,1,-0.1305611773758137,0
,,0,0.13985020084592664,0
,,1,1.3141997154887186,0
,,0,-0.1999522580625441,0
,,0,0.10338451981784436,0
,,0,1.469223958878246,0
,,1,1.65719729470781,0
,,0,0.007317139063695795,0
,,0,-0.26764579082439444,0
,,0,0.024149621257351882,0
,,0,-0.35979720567430923,0
,,0,-1.1211131496707525,0
,,0,0.6042284303242936,0
,,1,0.6799915498619287,0
,,0,0.3976052529505285,0
,,0,0.1900923444642265,0
,,0,0.730581308081303,0
,,0,1.2208344243806952,0
,,0,0.5986383257044197,0
,,0,-0.5519904662087228,0
,,1,-0.7352846569014597,0
,,1,0.05316125098728246,0
,,0,1.584627681234511,0
,,1,-0.02223764925973357,0
,,0,0.6394431142347531,0
,,1,-1.0544514940909708,0
,,1,-0.48660243050405977,0
,,0,-0.9414774107982116,0
,,0,0.6229695745527983,0
,,1,-0.23721357632135423,0
,,1,-0.7390100974422479,0
,,0,0.40076120508474644,0
,,1,1.9464352864933157,0
,,0,1.052438008847761,0
,,1,-1.458626733251511,0
,,1,-0.018336403205867866,0
,,0,-0.026213112415913033,0
,,1,0.9948814361957543,0
,,1,-0.5339634106377299,0
,,1,-0.6765027461762978,0
,,1,-0.8380702203057977,0
,,0,-1.0481502960230178,0
,,1,-0.19531246013601608,0
,,1,-0.026425594798598826,0
,,0,0.8675107926677592,0
,,1,0.9938278620043024,0
,,0,-0.5196110257889922,0
